( 8, 9,14,12),(15, 1, 2, 5),( 4,11,13, 3),( 6, 7,10,16);   ==  1390
( 8, 9,14,12),(15, 1, 2, 5),( 4,13,11, 3),( 6, 7,10,16);   ==  1390
( 8, 9,14,12),(15,11, 2, 5),( 4,13, 1, 3),( 6, 7,10,16);   ==  1390
( 8, 9,14,12),(15,11, 2, 5),( 4, 1,13, 3),( 6, 7,10,16);   ==  1390
( 8, 9,14,12),(15,13, 2, 5),( 4,11, 1, 3),( 6, 7,10,16);   ==  1390
( 8, 9,14,12),(15,13, 2, 5),( 4, 1,11, 3),( 6, 7,10,16);   ==  1390
( 8,10, 3,12),( 7, 1,11, 5),( 4,13, 2,14),( 6,15, 9,16);   ==  1390
( 8,10, 3,12),( 7, 1,13, 5),( 4,11, 2,14),( 6,15, 9,16);   ==  1390
( 8,10, 3,12),( 7,11, 1, 5),( 4,13, 2,14),( 6,15, 9,16);   ==  1390
( 8,10, 3,12),( 7,11,13, 5),( 4, 1, 2,14),( 6,15, 9,16);   ==  1390
( 8,10, 3,12),( 7,13, 1, 5),( 4,11, 2,14),( 6,15, 9,16);   ==  1390
( 8,10, 3,12),( 7,13,11, 5),( 4, 1, 2,14),( 6,15, 9,16);   ==  1390
( 8,10, 9,12),( 7, 1,11, 5),( 4,13, 2,14),( 6,15, 3,16);   ==  1390
( 8,10, 9,12),( 7, 1,13, 5),( 4,11, 2,14),( 6,15, 3,16);   ==  1390
( 8,10, 9,12),( 7,11, 1, 5),( 4,13, 2,14),( 6,15, 3,16);   ==  1390
( 8,10, 9,12),( 7,11,13, 5),( 4, 1, 2,14),( 6,15, 3,16);   ==  1390
( 8,10, 9,12),( 7,13, 1, 5),( 4,11, 2,14),( 6,15, 3,16);   ==  1390
( 8,10, 9,12),( 7,13,11, 5),( 4, 1, 2,14),( 6,15, 3,16);   ==  1390



( 8, 2, 5,12),(15, 3, 1,14),( 7,13,11, 9),( 6, 4,10,16);   ==  1388
( 8, 2, 5,12),(15, 9, 1,14),( 7,13,11, 3),( 6, 4,10,16);   ==  1388
( 8, 2, 7,12),(15, 3, 1,10),( 4,13,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 9, 1,10),( 4,13,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2,15, 6),(14, 3, 1, 4),( 5,13,11, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 9, 1, 4),( 5,13,11, 7),(12, 3,10,16);   ==  1389
( 8, 3, 4,15),( 7, 2, 1, 6),(10,13,11,14),(12, 9, 5,16);   ==  1392
( 8, 7,10,12),( 3, 2, 1, 9),( 4,13,11, 5),(15, 6,14,16);   ==  1392
( 8, 7,10,12),( 9, 2, 1, 3),( 4,13,11, 5),(15, 6,14,16);   ==  1392
( 8, 9, 4,15),( 7, 2, 1, 6),(10,13,11,14),(12, 3, 5,16);   ==  1392

( 8, 2, 7,12),(15, 1, 3,10),( 4,13,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1, 9,10),( 4,13,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2,15, 6),(14, 1, 3, 4),( 5,13,11, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 1, 9, 4),( 5,13,11, 7),(12, 3,10,16);   ==  1389
( 8, 3, 4,15),( 7, 1, 2, 6),(10,13,11,14),(12, 9, 5,16);   ==  1391
( 8, 3, 4,15),(14, 1, 2, 6),( 5,13,11, 7),(12, 9,10,16);   ==  1392
( 8, 7, 6,15),(10, 1, 2, 4),( 3,13,11, 9),(12, 5,14,16);   ==  1392
( 8, 7, 6,15),(10, 1, 2, 4),( 9,13,11, 3),(12, 5,14,16);   ==  1392
( 8, 9, 4,15),(14, 1, 2, 6),( 5,13,11, 7),(12, 3,10,16);   ==  1392


( 8, 2, 7,12),(15, 1,13,10),( 4, 3,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1,13,10),( 4, 9,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5, 9,11, 7),(12, 3,10,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5, 3,11, 7),(12, 9,10,16);   ==  1389
( 8, 3, 4,15),( 7, 1,13, 6),(10, 2,11,14),(12, 9, 5,16);   ==  1391
( 8, 5, 3,12),(14, 1,13,10),( 6, 2,11, 7),(15, 4, 9,16);   ==  1391
( 8, 5, 9,12),(14, 1,13,10),( 6, 2,11, 7),(15, 4, 3,16);   ==  1391
( 8, 7,10,12),( 3, 1,13, 9),( 4, 2,11, 5),(15, 6,14,16);   ==  1391
( 8, 7,10,12),( 9, 1,13, 3),( 4, 2,11, 5),(15, 6,14,16);   ==  1391
( 8, 9, 4,15),( 7, 1,13, 6),(10, 2,11,14),(12, 3, 5,16);   ==  1391
( 8,10, 3,12),( 7, 1,13, 5),( 6, 2,11,14),(15, 4, 9,16);   ==  1392
( 8,10, 9,12),( 7, 1,13, 5),( 6, 2,11,14),(15, 4, 3,16);   ==  1392
( 8,14, 5,12),( 3, 1,13, 9),( 4, 2,11,10),(15, 6, 7,16);   ==  1392
( 8,14, 5,12),( 9, 1,13, 3),( 4, 2,11,10),(15, 6, 7,16);   ==  1392

( 8, 2, 5,12),(15, 1,13,14),( 7,11, 3, 9),( 6, 4,10,16);   ==  1388
( 8, 2, 5,12),(15, 1,13,14),( 7,11, 9, 3),( 6, 4,10,16);   ==  1388
( 8, 2, 7,12),(15, 1,13,10),( 4,11, 3, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1,13,10),( 4,11, 9, 3),( 6,14, 5,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5,11, 3, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5,11, 9, 7),(12, 3,10,16);   ==  1389
( 8, 3, 4,15),( 7, 1,13, 6),(10,11, 2,14),(12, 9, 5,16);   ==  1390
( 8, 3, 4,15),(14, 1,13, 6),( 5,11, 2, 7),(12, 9,10,16);   ==  1391
( 8, 5, 3,12),(14, 1,13,10),( 6,11, 2, 7),(15, 4, 9,16);   ==  1392
( 8, 5, 9,12),(14, 1,13,10),( 6,11, 2, 7),(15, 4, 3,16);   ==  1392
( 8,14, 6,15),( 5, 1,13, 4),( 3,11, 2, 9),(12,10, 7,16);   ==  1392
( 8,14, 6,15),( 5, 1,13, 4),( 9,11, 2, 3),(12,10, 7,16);   ==  1392







( 8, 2, 5,12),(15, 3, 1,14),( 7,13,11, 9),( 6, 4,10,16);   ==  1388
( 8, 2, 5,12),(15, 9, 1,14),( 7,13,11, 3),( 6, 4,10,16);   ==  1388
( 8, 2, 5,12),(15, 1,13,14),( 7,11, 3, 9),( 6, 4,10,16);   ==  1388
( 8, 2, 5,12),(15, 1,13,14),( 7,11, 9, 3),( 6, 4,10,16);   ==  1388

( 8, 2,15, 6),(14, 1,13, 4),( 5,11, 3, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5,11, 9, 7),(12, 3,10,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5, 9,11, 7),(12, 3,10,16);   ==  1389
( 8, 2,15, 6),(14, 1,13, 4),( 5, 3,11, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 3, 1, 4),( 5,13,11, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 9, 1, 4),( 5,13,11, 7),(12, 3,10,16);   ==  1389
( 8, 2,15, 6),(14, 1, 3, 4),( 5,13,11, 7),(12, 9,10,16);   ==  1389
( 8, 2,15, 6),(14, 1, 9, 4),( 5,13,11, 7),(12, 3,10,16);   ==  1389
( 8, 2, 7,12),(15, 1, 3,10),( 4,13,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1, 9,10),( 4,13,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 3, 1,10),( 4,13,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 9, 1,10),( 4,13,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1,13,10),( 4, 3,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1,13,10),( 4, 9,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1,13,10),( 4,11, 3, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 1,13,10),( 4,11, 9, 3),( 6,14, 5,16);   ==  1389

( 8, 3, 4,15),( 7, 1,13, 6),(10,11, 2,14),(12, 9, 5,16);   ==  1390

( 8, 3, 4,15),(14, 1,13, 6),( 5,11, 2, 7),(12, 9,10,16);   ==  1391
( 8, 3, 4,15),( 7, 1, 2, 6),(10,13,11,14),(12, 9, 5,16);   ==  1391
( 8, 3, 4,15),( 7, 1,13, 6),(10, 2,11,14),(12, 9, 5,16);   ==  1391
( 8, 5, 3,12),(14, 1,13,10),( 6, 2,11, 7),(15, 4, 9,16);   ==  1391
( 8, 5, 9,12),(14, 1,13,10),( 6, 2,11, 7),(15, 4, 3,16);   ==  1391
( 8, 7,10,12),( 3, 1,13, 9),( 4, 2,11, 5),(15, 6,14,16);   ==  1391
( 8, 7,10,12),( 9, 1,13, 3),( 4, 2,11, 5),(15, 6,14,16);   ==  1391
( 8, 9, 4,15),( 7, 1,13, 6),(10, 2,11,14),(12, 3, 5,16);   ==  1391

( 8, 5, 3,12),(14, 1,13,10),( 6,11, 2, 7),(15, 4, 9,16);   ==  1392
( 8, 5, 9,12),(14, 1,13,10),( 6,11, 2, 7),(15, 4, 3,16);   ==  1392
( 8,10, 3,12),( 7, 1,13, 5),( 6, 2,11,14),(15, 4, 9,16);   ==  1392
( 8,10, 9,12),( 7, 1,13, 5),( 6, 2,11,14),(15, 4, 3,16);   ==  1392
( 8,14, 5,12),( 3, 1,13, 9),( 4, 2,11,10),(15, 6, 7,16);   ==  1392
( 8,14, 5,12),( 9, 1,13, 3),( 4, 2,11,10),(15, 6, 7,16);   ==  1392
( 8, 7,10,12),( 3, 2, 1, 9),( 4,13,11, 5),(15, 6,14,16);   ==  1392
( 8, 7,10,12),( 9, 2, 1, 3),( 4,13,11, 5),(15, 6,14,16);   ==  1392








